,Reviews,result
3186,신고 다니기 전까지는 몰랐어요설마 사이즈가 상이 할 거라고는 생각 못했으니까요걸어다니는데 발등이 불편해서 끈을 다시매려고 다 풀었는데 느낌이 이상해서 길이를 재어보니 너무 차이가 나는거예요 그래서 재품길이도 확인해봤더니 양쪽이 다르더라구요 그래서 제품문의했더니 택제거 후 착용했기때문에 반품이 안된다고하네요 ㅠㅠ 그래서 반품말고 끈만 다시 보내줄 수 없다고하니 완제품 수입이라 안된다고 A/S심의 신청하라고 하네요 그래서 신청해놨어요~다른 구매자님들은 택 제거전에 끈 길이 꼭 확인해보시길 바랍니다~^^,0
3187,사이즈가 좀 작은 편이라 아쉽네요 반품하려다가 그냥 신어요,0
3188,"원래 여자 245 시는데, 남자사이즈 250 시켰는데도 작네요",0
3189,확실히 작게 나오긴 한 것 같다.그래도 사이즈 조절이 가능해서나름 만족,1
3190,"디자인, 편안함, 나이키 샌들 적극 추천합니다.",1
3191,나이키 운동화 250 신는 길이만 길고 발 볼은 좁은 10살 남자아이 260 주문했습니다.뒤가 조금 남긴하지만 밴드로 꽉 조여 신기니. 이 사이즈가 맞네요. 많이 작게 나온거 같네요. 발 볼 있으신 분은 무조건 업해서 주문하셔야겠어요~ 예쁘고 가벼워요~,1
3192,신발 235-240신어서 250으로 샀는데도넉넉하지않은느낌이 드네요찍찍이도 반만 채워진달까나..,0
3193,정 245인데 250해도 꽉 맞네요255가 있으면 더 편히 맞을듯요세련되고 이뻐요,1
3194,세일할때 구매해서 가성비 너무 좋아요. 사이즈는 무조건 1업 가시는게 좋아요. 1업 가도 발볼 딱 맞습니다. 칼발인 저한테 그정도이니 발볼 넓으신 분은 고민해보셔야해요. 쿠션도 좋고 가볍고 디자인도 사진 그대로 입니다,1
3195,첨 구매때 스트랩에 문제가 있었으나 신속히 잘 해결되어 잘 신고 있습니다.발도 편하고 오래 걸어도 쓸리거나 불편한 점 없네요.,1
3196,잇츠 낫 굿 벗 소소,1
3197,5밀리 큰거 삿는데 더 커도 더ㅣㄹ뻔했네요,0
3198,두치수정도커야 맞을듯,0
3199,발편하고 너무좋아요,1
3200,275사이즈신는데 딱좋네요. 감사합니다.,1
3201,발등부분이 다소 좁을수 있으니 반드시 사이즈업 하세요,0
3202,후기보고 한치수 업했습니다보통 나이키 운동화 280신는데290구매했어요발가락 부분이 살짝 남지만 발볼과 뒷금치는 잘 맞아요샌들이지만 쿠션이 좋네요,1
3203,1업했는데 적당히 잘맞습니다 널넉하게 신으려면 1.5업까지도 괜찮을거같아요 발볼 넓은분은 기본적으로 1.5업+@가 맞을거같구요신발은 이쁩니다 잘산거같아요 매우만족합니다,1
3204,잘받았습니다 만족합니다,1
3205,"정사이즈는 작다고 리뷰가 많아 반업 했습니다. 이뻐서 휴가기간내내 바다, 수영장, 쇼핑 까지 쪽 신었는데휴가 기간 젖은 상태로 많이 걸으면 엄지발 측면 플라스틱이 닿는 부분이 아프더라구요, 제가 워낙 발볼러라, 참조 하세요",0
3206,리뷰대로 사이즈 업해서주문하니까 딱 맞네요색감 좋고 디자인 이뻐요,1
3207,"편함, 사이즈는 한치수 업",0
3208,매우 편합니다. 단 사이즈는 한치수 업해야 크기 및 벨크로 끈이 이쁘게 나옵니다,1
3209,두사이즈 업해야 발가락이 안튀어나와요,0
3210,이쁜데 사이즈 한사이즈 업했는데도 작은감 이 있네요.,1
3211,휴가가기전에 편히 신으려고 구매했는데 가격도 괜찮고 좋네요,1
3212,신발 가볍고 편안하다고 해요벨크로는 좀 여유가 있었으면 하는데 조금.짧은거 같아요. 뛰다가 찍찍이가 풀리진 않겠져.. ㅋ,1
3213,편하고 사이즈는 작게나와서 260사이즈 270으로 구매했더니 딱 맞아요~,1
3214,발 앞 쪽 벨크로 고리 부분이 발볼이 넓은 사람은 아파요 ㅜㅜ 치수는 크게 신어도 문제가 되네요 이점 고려해서 사세요 개인적으로 이 제품은 디자인은 예쁘나 실용성에서 별로네요 아쉬워요 신어보고 걸어보니 이미 상표는 제거 후라 반품이 안되네요 이 점 꼭 고려해서 상표 떼기 전 꼭 걸어보세요,0
3215,까탈스런발인데 편안하네요,1
3216,신발은 주문이후에 빠르게 도착했습니다 외형만 봤을땐 사진보다 훨씬더 마음에 들었구요기쁜마음에 박스개봉후 실착을 했는데 걸려있는택이 거슬려 당연히 문제가 없을줄 알고 제거하였습니다하지만 막상 신어보니오른쪽신발의 벨크로 부분이 왼쪽과 틀려 착용하기가 쉽지가 않습니다...문의를 드렸더니 반품이후 재구매가 된다하였지만택을 제거했다하니 반품이 불가하다고 하네요....제 잘못도 있지만 이런 하자제품을 구매하고도 조치를 취하지 못하니참으로 답답하네요참고로 신발은 신발장에 고스란히 모셔놨네요구매하시고 신발 받으셨을때벨크로 위치 꼭 확인해보세요,0
3217,샌들끈길이 불량으로 한번 반품처리하고 다시 받았는데 역시 가격대비 가성비 착용감도 좋고 디자인도 맘에 듭니다. 근데 전 딱 260 칼발인데 한치수업은 무조건 필수입니다. 270도 발길이 여유가 없고 280은 넘 크더라구요,1
3218,편하네요 여름에 잘신을꺼같아요,1
3219,255~260 신는 사람에게 270을 줬더니 잘 맞았습니다ㅋㅋㅋ,1
3220,너무 편해요.스타일도 좋아요,1
3221,"디자인 아주 이쁘고 착화감 좋아요! 정사이즈에서 꽤나 작은 축이네요, 전 발등이 좀 높아서 벨크로우 겨우 붙여요",1
3222,일단 사이즈가 작은 편이라 한 사이즈 큰 제품으로 샀는데 적당하고 좋네요!!!  푹신함도 적당하고 살이 까지지도 괜찮습니다!!,1
3223,발이 키182치곤 살짝 작은편이라 걱정했는데완전 딱!이네요ㅋㅋ,1
3224,선물 받았는데 너무 편하고 좋아요ㅎ,1
3225,평소 280 신는데샌들이라 여유있게 신으려고 290 샀는데딱 맞아요.,1
3226,좋아하십니다. 디자인도 좋고 저도 신고 싶었으나 오네온타를 사는 바람에...,1
3227,285 발싸이즈라서 290 신발 주문했어요쿠션 진짜 짱이에요. 게다가 발다닥과  만나는 바닥면이 밀리지 않는 재질? 미끄럽지 않아요ㅎ화면만큼 이쁘고 어디든 잘 신고 다닐것 같아요,1
3228,운동화 270 신는 남편 사줬어요제 눈엔 앞쪽이 여유 1도 없이 너무 딱 맞아서;;사이즈 교환 안 해도 되겠냐고 세번 물어봤네요하나 크면 이상할거 같다고그냥 신겠다고 해서 교환신청은 안 했는데너무 딱 맞아요ㅋㅋ 발 올릴 수 있는 부분에서 발끝이 끝나요ㅋㅋ,0
3229,한치수 크게 살걸..ㅠ,0
3230,"정사이즈,,, 발폭은 약간좁음",0
3231,제 발이랑 나이키랑 잘안맞아서 나이키신발은 안신는편인데 요거는 찍찍이로 발에맞추어 사이즈 조절가능하고 걸을때 정말 편합니다 내구성은 더신어봐야 알거같아요 강력추천,1
3232,근데 이거 맨발로 신어야겠죠?ㅋ잘 신고 다니겠습니다.,1
3233,여름엔 나이키 샌들이 갑이죠,1
3234,편하고 좋습니다.정사이즈 추천 합니다.나중에라도 할인 하면 화날듯ㅋ,1
3235,나이키 280 뉴발란스 275 신음사이즈가 없어 작으면 반품 할 생각으로 275 구매첨엔 쫌 뻣뻣해 꽉 끼나 싶어 반품 해야 하나 싶었으나그냥 저냥 신어보려고 함.,0
3236,배송 빠르게 왔네요사이즈는 정사이즈가 맞느내 같습니다신기에도 딱히 결점없이 무난하게 편합니다좋아요,1
3237,신고 운전하기도 편하고 아주 좋음 라운딩때 말고도 두루두루 편하게 신기 좋음 발볼은 약간 좁은편,1
3238,사이즈는 아주 딱 맞아요~ 발볼은 살짝 조여서 신다가 늘어나면 편한듯. 한치수 크게사도 괜찮을듯,1
3239,겁나 이뻐요…할인받고 저렴하게 구매했는데…사이즈 딱~맞아요…발도 편하구요…평소 즐겨신는 뮬~중에 가장 편한 신발일듯~,1
3240,이쁘네요 끈없어서 끈풀릴걱정도 없고 좋습니다한치수 작게 주문하라는 리뷰보고 한치수 작게 주문했습니다 딱맞아요,1
3241,너무 예쁘고 편하겠지만 나는 발등이 왕 높아불편… 반업 해야합니다..,0
3242,진짜 이뻐요 ㅜ 여름에 뮬 신고싶었는데 이뻐서 바로 구매,1
3243,하늘색이 너무 갖고 싶어서 크림에서도 입찰하고 했는데 어디서도 살수 없다가공홈에 새컬러가 나와서 사봤어요뮬을 진짜 좋아해서 브랜드마다 매년 사는데 조던x뮬이라 더 끌렸네요.근데 이부분이 너무 딱딱하고 길어서 오늘 하루 신었는데 발목에 멍이 들었어요ㅠ조금만 짧거나 부드러우면 편할듯한데 아쉽네요 앞 컬러부분도 마감에 조금 더 깨끗하면 좋을거같아요 보완되어서 다른색 나오면 계속 사고 싶을것같아요,0
3244,정사이즈 추천요골프칠때는 못신을거 같고 평소에는 goooooood,0
3245,멤버스데이에 휩쓸려 구매했는데 제품 받아보니 괜찮기는 한데 개인적으로 얼마나 잘 그리고 자주 활용 할 수 있을지는 의문이 있네요. 사이즈는 조던1 280mm으로 편하게 신고 있어 같은 사이즈로 선택했고 살짝 여유있는 상태로 편안한 착화감 이네요.,1
3246,280인데 정사이즈가 딱 맞습니다예뻐서 검정색도 시켰습니다,1
3247,뮬이라면 환장해서 처음 나왔을때 걍 사봤는데신을만합니다~신발만봤을때는 디자인이 이상했는데 오히려 신고보니 괜찮네요~처음에는 뻣뻣해서 발아팠는데 신다보니 괜찮아지고요. 정사이즈로샀는데 잘맞아요.,1
3248,사람마다 발생긴게 다른지라정사이즈 한사이즈 업 다운 후기보고 신중하게 구매햇네요결론은 발등이 그리 두껍지않다면 정사이즈 신어도 작거나 그러진않네요사이즈업은 아닌거 같아요신다보면 늘어나는걸 감안해야하니깐요,0
3249,사이즈 리뷰 내가 딱 정리함 이거 250 255 260 까지3개 다 신어봣음  본인 원래 발사이즈 250 발볼 좁은편 칼발? 까진 아니지만 현재 조던1로우 250 너무 딱 맞아서 255사이즈 편하게 신음 포스250여유 잇음 조던 하이 255 이거 뮬은 사이즈 골때리는게 250 신으니 볼이 너무 좁아서 반품 260사이즈 개헐꺼구벗겨지는 느낌역시 255가 베스트엿음 적어도 1업은 절대 아님운전할때도 괜찮앗음 제 리뷰 보고 저랑같은 발볼 안넓고 칼발에 가까우신분은 참고하시길,0
3250,어떤분이 한 사이즈 업하시라는데 진짜 곰발바닥 아닌이상 업하시지마세요 커서 불편해요 반품도못하고 ㅡㅡ 친구 줘버렸었요 휴,0
3251,편하게 신을 뮬운동화 구하기가 힘들어서 골프화지만 구매했어요 운동화보다 발등쪽이 높은 디자인이라 좀 불편하지만 좀 신음 적응될것 같아요 일반뮬운동화도 만들어주세요!!!사이즈 남아있음 구매하세요,1
3252,일단 디자인은 합격. 편안함은 불합격. 절대 편하지 않아요. 뒤꿈치 있는거 사세요.안편해 ㅠㅠ,0
3253,"평소 나이키 265 신는데, 이건 리뷰 보고 260, 265 주문해서 신어보고 265는 반품했습니다. 뮬이라 조금 작게 신어도 괜찮고 뒷꿈치가 껄떡이면 운전할 때 위험할 것 같아서 작은 사이즈로 골랐습니다. 그리고, 무엇보다 발볼이 나이키 치고는 (굉장히) 넓은 편입니다. 사이즈 참고하세요.",0
3254,평소 245 신는데 지난 신발 후기보고 250 주문했다가 너무 커서 놀래고 240으로 다시 받았더니 편안하게 잘 맞습니다. 한사이즈 다운으로 주문하는 것이 좋을 것 같아요. 필드골프용으로는 힘들 것 같고 일상화로 봄시즌 예쁘게 신을 수 있는 뮬 스타일인것 같아요. 맘에 듭니다.,1
3255,사이즈 정 사이즈나 반다운 하세요일업?? 말도 안됩니다 이 모델은 엄청 크게 나왔어요,0
3256,디자인이 이쁘고 편안해요신발 앞쪽 구김이 좀 심하게 생길듯해요,1
3257,골프화로 사용하기에 무리가 있어요 .다른 골프화가 더 편안할 것 같아요 . 기존 골프화 유사품을 더 선호합니다 .,0
3258,인생 신발을 찾았습니다. 너무 편하고 만족합니다. 다른 색상 출시 기다리고 있습니다.,1
3259,밴드있어 정사이즈 가시면 딱 좋습니다근데 실내용으로 어려울듯 하지만이쁘네요클럽하우스 용으로 딱인듯요!,1
3260,골프플레이용은 아니고요 그냥 뮬이라고 생각하시는게 좋습니다 사이즈는 정사이즈가시면되고요,0
3261,약간 발등이 조이는 느낌있어요. 하지만 밴드형식이라 좀지나면 딱좋을거같네요. 한칫수 업했더니 사이즈좋아요~,1
3262,할인행사해서 어떤가 싶어서 구매했습니다. 골프화 보단…슬리퍼스크린 혹 인도어 어프로치용 신발. 골프화 혀 부분이 상당히 거슬립니다. 패션화 필요하시면 구매. 골프화가 필요하시면 다른거 사세요. 전 …. 슬리퍼로 사용할꺼 같습니다.,0
3263,필드에선 신긴 힘들것같구요 스크린 치러갈때 편하게 신기 유용합니다. 발등쪽을 밴드로 잡아주고있어 시간이 지나면 처음보단 좀 널널해질것 같습니다.정사이즈나 반치수 업하시면 사이즈 잘 맞으실것 같아요.,1
3264,한사이즈 크게 신으니 딱 맞아요!!!디자인 착화감 최고입니다.,1
3265,항상 아디다스 물만 신었는데. 조던 물은 제가원하던 신발이에요 잘신을게요.,1
3266,오랜만에 좋은 아이템이네요 이쁘게 신을게요구매하실때 발볼이 좁으니 한사이즈 크게 구매하시면 도움 될거예요,1
3267,고민 중 이신가요? 고민하지 말고 그냥 사세요. 너무 편하고 이쁘고 좋습니다.앞으로 다양한 색상이 나왔으면 좋겠네요.,1
3268,신발은 역시 나이키지여예전에 20년전에 나이키 뮬신발 지금두 가지고 있는데,1
3269,Overall really pleased with this purchase. Great look and style. Looks good with and without socks.,1
3270,Best relaxed play style golf shoe out there!,1
3271,I own easily 20 pairs of Jordan 1’s and this is my first mule purchase.  Blew my mind how much more comfortable these are.  Hopefully Nike continues to release color options.  A must have in any Jordan collection!,1
